GEOID,NAME,Above_Poverty_Households,Above_Poverty_Level,Asian_Alone,Below_Poverty_Female_12_14,Below_Poverty_Female_15,Below_Poverty_Female_16_17,Below_Poverty_Female_5,Below_Poverty_Female_6_11,Below_Poverty_Female_Total,Below_Poverty_Female_Under_5,Black_Alone,Built_1939_Earlier,Built_1940_1949,Built_1950_1959,Built_1960_1969,Built_1970_1979,Built_1980_1989,Built_1990_1999,Built_2000_2009,Built_2010_2019,Built_2020_Later,Children_In_Married_Couple_Families,Children_In_Single_Father_Families,Children_In_Single_Mother_Families,Family_Female_No_Husband,Family_Households,Family_Income_200K_Plus,Family_Male_No_Wife,Family_Married_Couple,Five_Plus_Bedrooms,Four_Bedrooms,Hispanic_Latino,Households_No_Children_Under_18,Households_With_Children_Under_18,Income_100K_125K,Income_10K_15K,Income_125K_150K,Income_150K_200K,Income_15K_20K,Income_200K_Plus,Income_20K_25K,Income_25K_30K,Income_30K_35K,Income_35K_40K,Income_40K_45K,Income_45K_50K,Income_50K_60K,Income_60K_75K,Income_75K_100K,Income_Under_10K,Median_Gross_Rent,Median_Home_Value,Median_Household_Income,Median_Household_Income_All_Tenure,Median_Income_Owner_Occupied,Median_Income_Renter_Occupied,Mobile_Home,No_Bedroom,Nonfamily_Households,Nonfamily_Living_Alone,Nonfamily_Not_Alone,Occupied_Units,One_Bedroom,Other_Housing_Type,Owner_1_Person,Owner_2_Person,Owner_3_Person,Owner_4_Person,Owner_5_Person,Owner_6_Person,Owner_7_Plus_Person,Owner_Costs_1000_1499,Owner_Costs_1500_1999,Owner_Costs_2000_2999,Owner_Costs_300_599,Owner_Costs_600_999,Owner_Costs_Under_300,Owner_Occupied,Pop_12_14,Pop_15_17,Pop_3_4,Pop_5,Pop_6_11,Pop_Under_3,Rent_Burden_30_34_Pct,Rent_Burden_35_39_Pct,Rent_Burden_40_49_Pct,Rent_Burden_50_Plus_Pct,Renter_1_Person,Renter_2_Person,Renter_3_Person,Renter_4_Person,Renter_5_Person,Renter_6_Person,Renter_7_Plus_Person,Renter_Occupied,Single_Family_Attached,Single_Family_Detached,Three_Bedrooms,Total_Families,Total_Households,Total_Households_Children_Status,Total_Housing_Units,Total_Housing_Units_Check,Total_Occupied_Units,Total_Occupied_Units_Size,Total_Own_Children_Under_18,Total_Pop_Under_18,Total_Population,Two_Bedrooms,Units_10_19,Units_2,Units_20_49,Units_3_4,Units_50_Plus,Units_5_9,Vacant_Units,White_Alone,Percent_White,Percent_Black,Percent_Asian,Percent_Hispanic,Low_Income_Under_35K,Middle_Income_35K_100K,High_Income_100K_Plus,Percent_Low_Income_Under_35K,Percent_High_Income_100K_Plus,Percent_Family_Households,Percent_Single_Person_Households,Percent_Households_With_Children,Percent_Children_Married_Couple,Percent_Children_Single_Parent,Percent_Occupied,Percent_Vacant,Percent_Owner_Occupied,Percent_Renter_Occupied,Percent_Single_Family,Multi_Family_All_Units,Percent_Multi_Family_All,Percent_Built_2000_Plus,Percent_Built_Pre_1980,Two_Plus_Bedroom_Units,Percent_Two_Plus_Bedrooms,High_Rent_Burden_30_Plus_Units,High_Rent_Burden_50_Plus_Units,Percent_High_Rent_Burden_30_Plus,Percent_High_Rent_Burden_50_Plus
22033004512,"Census Tract 004512, East Baton Rouge Parish, Louisiana",0.0,2314.0,307.0,0.0,0.0,0.0,25.0,25.0,96.0,0.0,634.0,0.0,0.0,0.0,0.0,19.0,141.0,212.0,371.0,160.0,27.0,572.0,6.0,140.0,7.0,676.0,270.0,68.0,608.0,94.0,508.0,15.0,524.0,269.0,62.0,0.0,66.0,84.0,0.0,277.0,0.0,0.0,7.0,18.0,0.0,0.0,7.0,17.0,209.0,46.0,981.0,378500.0,134360.0,134360.0,149028.0,-666666666.0,43.0,26.0,117.0,52.0,65.0,793.0,0.0,0.0,711.0,594.0,572.0,200.0,372.0,22.0,7.0,82.0,82.0,0.0,711.0,0.0,711.0,711.0,212.0,136.0,24.0,61.0,40.0,718.0,0.0,0.0,0.0,46.0,0.0,15.0,15.0,0.0,117.0,82.0,82.0,82.0,56.0,722.0,165.0,676.0,793.0,793.0,930.0,930.0,793.0,793.0,718.0,718.0,2589.0,137.0,0.0,19.0,0.0,71.0,0.0,19.0,137.0,1538.0,59.40517574353032,24.488219389725764,11.857860177674779,0.5793742757821553,53.0,251.0,489.0,6.6834804539722565,61.66456494325347,85.24590163934425,6.557377049180328,33.921815889029006,79.66573816155989,20.334261838440113,85.26881720430107,14.731182795698924,89.65952080706178,10.34047919293821,83.65591397849462,109.0,11.720430107526882,60.0,2.043010752688172,904.0,97.20430107526882,46.0,46.0,56.09756097560976,56.09756097560976
22033004513,"Census Tract 004513, East Baton Rouge Parish, Louisiana",8.0,4201.0,120.0,18.0,0.0,0.0,0.0,0.0,223.0,0.0,878.0,0.0,0.0,16.0,0.0,539.0,334.0,344.0,195.0,241.0,71.0,724.0,7.0,285.0,58.0,1369.0,294.0,304.0,1065.0,89.0,771.0,124.0,1089.0,594.0,210.0,57.0,227.0,282.0,119.0,294.0,14.0,49.0,47.0,18.0,26.0,14.0,47.0,35.0,202.0,42.0,-666666666.0,344200.0,115913.0,115913.0,129640.0,17113.0,0.0,0.0,314.0,253.0,61.0,1683.0,0.0,0.0,1433.0,1178.0,1028.0,323.0,705.0,150.0,50.0,250.0,250.0,0.0,1433.0,0.0,1433.0,1433.0,238.0,309.0,85.0,71.0,252.0,1374.0,90.0,15.0,38.0,65.0,42.0,100.0,14.0,86.0,255.0,250.0,191.0,250.0,0.0,1587.0,706.0,1369.0,1683.0,1683.0,1740.0,1740.0,1683.0,1683.0,1016.0,1375.0,4732.0,174.0,0.0,28.0,0.0,0.0,0.0,125.0,57.0,3354.0,70.87912087912088,18.554522400676245,2.53592561284869,2.6204564666103125,328.0,342.0,1013.0,19.48900772430184,60.19013666072489,81.34284016636958,15.032679738562091,35.294117647058826,71.25984251968504,28.74015748031496,96.72413793103448,3.2758620689655173,85.1455733808675,14.854426619132502,91.20689655172414,153.0,8.793103448275861,29.13793103448276,31.896551724137932,1740.0,100.0,208.0,65.0,83.2,26.0
22033004514,"Census Tract 004514, East Baton Rouge Parish, Louisiana",0.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,254.0,0.0,0.0,0.0,15.0,206.0,420.0,341.0,77.0,0.0,0.0,430.0,35.0,0.0,53.0,916.0,399.0,75.0,841.0,108.0,663.0,82.0,752.0,257.0,111.0,15.0,102.0,104.0,15.0,435.0,0.0,5.0,25.0,0.0,0.0,20.0,0.0,67.0,110.0,0.0,-666666666.0,388900.0,175208.0,175208.0,175208.0,-666666666.0,0.0,0.0,93.0,72.0,21.0,1009.0,0.0,0.0,1009.0,916.0,841.0,211.0,630.0,75.0,53.0,0.0,0.0,0.0,1009.0,0.0,1009.0,1009.0,92.0,107.0,24.0,35.0,9.0,474.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,22.0,93.0,0.0,0.0,0.0,0.0,1053.0,282.0,916.0,1009.0,1009.0,1059.0,1059.0,1009.0,1009.0,465.0,474.0,2762.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,50.0,2393.0,86.64011585807387,9.196234612599566,0.0,2.9688631426502536,60.0,197.0,752.0,5.946481665014866,74.52923686818632,90.78295341922696,7.135777998017839,25.47076313181368,92.47311827956989,7.526881720430108,95.27856468366383,4.721435316336167,100.0,0.0,99.43342776203966,6.0,0.56657223796034,7.2710103871576965,20.868744098205855,1059.0,100.0,0.0,0.0,0.0,0.0
22033004515,"Census Tract 004515, East Baton Rouge Parish, Louisiana",0.0,3987.0,66.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,634.0,0.0,0.0,0.0,11.0,51.0,96.0,573.0,338.0,707.0,14.0,677.0,43.0,0.0,36.0,1109.0,323.0,40.0,1069.0,56.0,639.0,396.0,1388.0,377.0,189.0,9.0,103.0,281.0,27.0,417.0,13.0,36.0,8.0,74.0,34.0,84.0,66.0,152.0,237.0,35.0,-666666666.0,297800.0,112083.0,112083.0,112083.0,-666666666.0,34.0,57.0,656.0,563.0,93.0,1765.0,0.0,0.0,1765.0,1109.0,1069.0,340.0,729.0,40.0,36.0,0.0,0.0,0.0,1765.0,0.0,1765.0,1765.0,179.0,188.0,86.0,95.0,87.0,733.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,656.0,0.0,0.0,0.0,46.0,1628.0,852.0,1109.0,1765.0,1765.0,1790.0,1790.0,1765.0,1765.0,720.0,733.0,4095.0,186.0,0.0,0.0,0.0,0.0,0.0,82.0,25.0,2870.0,70.08547008547008,15.482295482295482,1.611721611721612,9.670329670329672,128.0,647.0,990.0,7.2521246458923505,56.09065155807366,62.832861189801704,31.89801699716714,21.359773371104815,94.02777777777777,5.972222222222222,98.60335195530726,1.3966480446927374,100.0,0.0,93.5195530726257,82.0,4.581005586592179,59.16201117318436,3.4636871508379885,1733.0,96.81564245810056,0.0,0.0,0.0,0.0
22033004516,"Census Tract 004516, East Baton Rouge Parish, Louisiana",0.0,4353.0,173.0,16.0,0.0,0.0,0.0,0.0,155.0,0.0,481.0,0.0,0.0,11.0,62.0,174.0,961.0,320.0,500.0,408.0,0.0,594.0,8.0,119.0,33.0,953.0,128.0,186.0,767.0,45.0,413.0,171.0,1951.0,485.0,100.0,9.0,89.0,163.0,50.0,863.0,6.0,35.0,57.0,14.0,92.0,46.0,241.0,297.0,341.0,33.0,1498.0,239900.0,99063.0,99063.0,161250.0,67889.0,33.0,0.0,1483.0,1379.0,104.0,2436.0,145.0,0.0,2010.0,839.0,689.0,302.0,387.0,150.0,26.0,426.0,426.0,0.0,2010.0,0.0,2010.0,2010.0,110.0,162.0,95.0,33.0,0.0,746.0,74.0,29.0,20.0,63.0,26.0,124.0,76.0,48.0,1171.0,426.0,114.0,426.0,92.0,1964.0,1507.0,953.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,721.0,746.0,4574.0,326.0,148.0,0.0,26.0,29.0,23.0,121.0,0.0,3796.0,82.9908176650634,10.515959772627898,3.7822474857892434,3.738522081329252,190.0,1031.0,1215.0,7.7996715927750415,49.87684729064039,39.12151067323481,56.60919540229885,19.90968801313629,82.38557558945908,17.614424410540916,100.0,0.0,82.51231527093597,17.48768472906404,84.40065681444992,347.0,14.244663382594416,37.274220032840724,10.139573070607554,2291.0,94.04761904761905,186.0,63.0,43.66197183098591,14.788732394366196
22033004602,"Census Tract 004602, East Baton Rouge Parish, Louisiana",0.0,6042.0,92.0,59.0,0.0,0.0,0.0,85.0,373.0,16.0,3860.0,77.0,38.0,92.0,53.0,640.0,403.0,498.0,234.0,935.0,0.0,1244.0,149.0,435.0,105.0,1805.0,197.0,415.0,1390.0,67.0,895.0,15.0,1646.0,1088.0,290.0,64.0,320.0,92.0,12.0,197.0,38.0,117.0,41.0,186.0,0.0,137.0,89.0,593.0,316.0,242.0,1210.0,237100.0,71471.0,71471.0,86453.0,62748.0,468.0,15.0,929.0,914.0,15.0,2734.0,238.0,0.0,1946.0,1394.0,1118.0,530.0,588.0,276.0,105.0,788.0,788.0,0.0,1946.0,0.0,1946.0,1946.0,348.0,458.0,384.0,101.0,15.0,1861.0,82.0,0.0,103.0,148.0,50.0,171.0,91.0,80.0,552.0,788.0,411.0,788.0,0.0,2141.0,1081.0,1805.0,2734.0,2734.0,2970.0,2970.0,2734.0,2734.0,1828.0,1861.0,6966.0,674.0,0.0,37.0,32.0,65.0,227.0,0.0,236.0,2849.0,40.89865058857307,55.41200114843525,1.320700545506747,0.2153316106804479,514.0,1321.0,899.0,18.800292611558156,32.88222384784199,66.02048280907096,33.430870519385515,39.79517190929042,68.05251641137856,31.947483588621445,92.05387205387206,7.9461279461279455,71.17776152158011,28.822238478419898,72.08754208754209,361.0,12.154882154882154,39.36026936026936,30.303030303030305,2717.0,91.48148148148148,333.0,148.0,42.25888324873097,18.781725888324875
22033004603,"Census Tract 004603, East Baton Rouge Parish, Louisiana",0.0,5596.0,241.0,51.0,20.0,28.0,0.0,0.0,417.0,0.0,2824.0,0.0,0.0,0.0,76.0,151.0,347.0,271.0,735.0,815.0,331.0,1063.0,36.0,383.0,50.0,1712.0,297.0,327.0,1385.0,249.0,1014.0,384.0,1471.0,892.0,198.0,34.0,126.0,403.0,93.0,324.0,85.0,52.0,51.0,28.0,34.0,62.0,255.0,170.0,264.0,184.0,1601.0,351800.0,78813.0,78813.0,115625.0,47813.0,338.0,13.0,651.0,628.0,23.0,2363.0,145.0,0.0,1733.0,1446.0,1207.0,570.0,637.0,239.0,21.0,630.0,630.0,0.0,1692.0,41.0,1733.0,1733.0,217.0,350.0,77.0,54.0,40.0,1552.0,0.0,30.0,15.0,313.0,0.0,218.0,155.0,63.0,287.0,630.0,266.0,630.0,21.0,1895.0,824.0,1712.0,2363.0,2363.0,2726.0,2726.0,2363.0,2363.0,1482.0,1559.0,6259.0,481.0,131.0,0.0,86.0,0.0,158.0,97.0,363.0,2492.0,39.81466687969324,45.1190285988177,3.8504553443042018,6.135165361878895,499.0,813.0,1051.0,21.11722386796445,44.477359289039356,72.4502750740584,26.57638595006348,37.748624629708,71.72739541160594,28.272604588394064,86.68378576669113,13.316214233308877,73.33897587812103,26.661024121878967,70.28613352898019,472.0,17.31474688187821,69.002201027146,8.327219369038886,2568.0,94.2039618488628,358.0,313.0,56.82539682539682,49.682539682539684
22033004605,"Census Tract 004605, East Baton Rouge Parish, Louisiana",0.0,7192.0,35.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1813.0,71.0,0.0,77.0,122.0,265.0,528.0,382.0,766.0,383.0,0.0,1621.0,307.0,17.0,252.0,1926.0,283.0,316.0,1610.0,43.0,629.0,208.0,1412.0,1096.0,150.0,20.0,188.0,546.0,90.0,448.0,145.0,0.0,69.0,237.0,0.0,20.0,49.0,228.0,218.0,100.0,1397.0,257000.0,117819.0,117819.0,123264.0,-666666666.0,435.0,47.0,582.0,450.0,132.0,2508.0,0.0,0.0,2303.0,1738.0,1567.0,733.0,834.0,171.0,107.0,205.0,205.0,0.0,2298.0,5.0,2303.0,2303.0,487.0,547.0,151.0,304.0,95.0,2180.0,0.0,0.0,0.0,145.0,0.0,64.0,30.0,34.0,565.0,205.0,188.0,205.0,85.0,2057.0,1766.0,1926.0,2508.0,2508.0,2594.0,2594.0,2508.0,2508.0,1945.0,2180.0,7319.0,109.0,0.0,17.0,0.0,0.0,0.0,0.0,86.0,5082.0,69.43571526164777,24.7711435988523,0.478207405383249,2.841918294849023,424.0,752.0,1332.0,16.905901116427433,53.110047846889955,76.79425837320574,17.942583732057415,43.70015948963317,83.34190231362469,16.65809768637532,96.68465690053971,3.3153430994602933,91.8261562998405,8.173843700159491,82.5751734772552,17.0,0.6553585196607555,44.29452582883577,20.624518118735544,2547.0,98.1881264456438,145.0,145.0,70.73170731707317,70.73170731707317
22033004606,"Census Tract 004606, East Baton Rouge Parish, Louisiana",0.0,5879.0,104.0,0.0,0.0,0.0,0.0,0.0,214.0,105.0,3117.0,0.0,38.0,48.0,182.0,121.0,355.0,164.0,890.0,413.0,0.0,1086.0,304.0,461.0,319.0,1847.0,348.0,548.0,1299.0,90.0,961.0,0.0,1038.0,1114.0,128.0,14.0,181.0,214.0,85.0,348.0,65.0,0.0,85.0,26.0,0.0,195.0,76.0,236.0,489.0,10.0,2041.0,266400.0,91430.0,91430.0,91984.0,-666666666.0,0.0,0.0,305.0,286.0,19.0,2152.0,0.0,0.0,1982.0,1694.0,1285.0,662.0,623.0,409.0,319.0,170.0,170.0,0.0,1982.0,0.0,1982.0,1982.0,140.0,282.0,248.0,119.0,341.0,1885.0,0.0,0.0,0.0,142.0,57.0,90.0,42.0,48.0,288.0,170.0,153.0,170.0,50.0,2133.0,1050.0,1847.0,2152.0,2152.0,2211.0,2211.0,2152.0,2152.0,1851.0,1885.0,6340.0,110.0,0.0,28.0,0.0,0.0,0.0,0.0,59.0,3099.0,48.8801261829653,49.16403785488959,1.6403785488958993,0.0,259.0,1022.0,871.0,12.035315985130111,40.473977695167285,85.8271375464684,13.289962825278812,51.765799256505574,58.6709886547812,41.3290113452188,97.33152419719585,2.668475802804161,92.1003717472119,7.899628252788105,98.73360470375395,28.0,1.2663952962460425,58.932609678878336,17.59384893713252,2211.0,100.0,142.0,142.0,83.52941176470588,83.52941176470588
22033004700,"Census Tract 004700, East Baton Rouge Parish, Louisiana",25.0,5319.0,0.0,70.0,0.0,0.0,0.0,0.0,231.0,0.0,1027.0,119.0,17.0,131.0,233.0,354.0,306.0,415.0,846.0,219.0,70.0,523.0,19.0,303.0,115.0,1501.0,114.0,321.0,1180.0,119.0,393.0,90.0,1908.0,521.0,157.0,0.0,189.0,219.0,159.0,114.0,67.0,58.0,161.0,13.0,14.0,577.0,137.0,233.0,259.0,72.0,-666666666.0,263100.0,57099.0,57099.0,59679.0,-666666666.0,647.0,13.0,928.0,914.0,14.0,2429.0,0.0,13.0,2243.0,1388.0,1167.0,280.0,887.0,221.0,115.0,186.0,186.0,0.0,2243.0,0.0,2243.0,2243.0,92.0,161.0,183.0,57.0,147.0,934.0,0.0,0.0,54.0,0.0,98.0,106.0,71.0,35.0,855.0,186.0,113.0,186.0,0.0,2050.0,1768.0,1501.0,2429.0,2429.0,2710.0,2710.0,2429.0,2429.0,845.0,934.0,5733.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,4583.0,79.94069422640851,17.913832199546487,0.0,1.5698587127158554,517.0,1233.0,679.0,21.284479209551254,27.953890489913547,61.79497735693701,37.628653766982296,21.449156031288595,61.89349112426036,38.10650887573965,89.6309963099631,10.3690036900369,92.34252778921366,7.657472210786331,75.64575645756457,0.0,0.0,41.88191881918819,31.512915129151292,2697.0,99.52029520295203,54.0,0.0,29.03225806451613,0.0
22033004800,"Census Tract 004800, East Baton Rouge Parish, Louisiana",0.0,2962.0,135.0,134.0,0.0,0.0,0.0,187.0,1540.0,0.0,1629.0,266.0,75.0,198.0,112.0,536.0,810.0,293.0,138.0,346.0,9.0,415.0,0.0,457.0,19.0,800.0,142.0,265.0,535.0,110.0,405.0,430.0,1837.0,414.0,211.0,43.0,46.0,152.0,236.0,178.0,68.0,185.0,18.0,22.0,67.0,0.0,424.0,156.0,222.0,223.0,1268.0,374000.0,58971.0,58971.0,118194.0,57978.0,0.0,149.0,1451.0,618.0,833.0,2251.0,422.0,0.0,562.0,391.0,319.0,85.0,234.0,72.0,19.0,1689.0,1674.0,15.0,562.0,0.0,562.0,562.0,137.0,124.0,20.0,156.0,0.0,872.0,0.0,77.0,86.0,601.0,19.0,53.0,35.0,18.0,171.0,1689.0,409.0,1689.0,103.0,814.0,773.0,800.0,2251.0,2251.0,2783.0,2783.0,2251.0,2251.0,872.0,872.0,5149.0,924.0,547.0,58.0,226.0,413.0,472.0,150.0,532.0,2992.0,58.10837055738979,31.637211108953196,2.6218683239463973,8.351136142940376,773.0,891.0,587.0,34.34029320302088,26.077298978231894,35.539760106619276,27.454464682363394,18.39182585517548,47.591743119266056,52.40825688073395,80.88393819619117,19.11606180380884,24.966681474900042,75.03331852509996,32.950053898670504,1866.0,67.04994610132951,17.714696370822853,42.65181458857349,2212.0,79.48257276320517,764.0,601.0,45.23386619301362,35.583185316755475
22033004900,"Census Tract 004900, East Baton Rouge Parish, Louisiana",0.0,4424.0,168.0,28.0,0.0,0.0,0.0,0.0,152.0,0.0,243.0,68.0,44.0,266.0,228.0,431.0,448.0,239.0,78.0,133.0,0.0,1208.0,4.0,53.0,63.0,1035.0,421.0,143.0,892.0,243.0,684.0,22.0,1150.0,471.0,155.0,47.0,100.0,207.0,0.0,435.0,1.0,37.0,0.0,38.0,21.0,31.0,51.0,265.0,174.0,59.0,1214.0,394600.0,110793.0,110793.0,142156.0,67589.0,12.0,0.0,586.0,493.0,93.0,1621.0,202.0,0.0,1317.0,941.0,858.0,371.0,487.0,83.0,3.0,304.0,304.0,0.0,1317.0,0.0,1317.0,1317.0,425.0,161.0,121.0,197.0,94.0,1321.0,40.0,25.0,47.0,28.0,0.0,80.0,31.0,49.0,376.0,304.0,94.0,304.0,0.0,1629.0,754.0,1035.0,1621.0,1621.0,1935.0,1935.0,1621.0,1621.0,1265.0,1321.0,4655.0,52.0,241.0,12.0,0.0,40.0,0.0,1.0,314.0,3721.0,79.93555316863588,5.220193340494093,3.6090225563909777,0.472610096670247,144.0,580.0,897.0,8.883405305367058,55.33621221468229,63.84947563232573,30.41332510795805,29.056138186304747,95.49407114624506,4.5059288537549405,83.77260981912144,16.227390180878555,81.24614435533621,18.75385564466379,84.18604651162791,294.0,15.193798449612403,10.904392764857882,53.591731266149864,1733.0,89.56072351421189,140.0,28.0,46.05263157894737,9.210526315789473
22033005000,"Census Tract 005000, East Baton Rouge Parish, Louisiana",16.0,3583.0,276.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,128.0,0.0,0.0,293.0,588.0,319.0,264.0,61.0,28.0,73.0,0.0,572.0,0.0,76.0,217.0,1256.0,239.0,427.0,829.0,111.0,612.0,415.0,1268.0,333.0,192.0,14.0,204.0,251.0,8.0,261.0,26.0,17.0,11.0,0.0,99.0,14.0,11.0,160.0,298.0,35.0,1494.0,290600.0,118464.0,118464.0,123387.0,-666666666.0,0.0,6.0,345.0,337.0,8.0,1601.0,0.0,0.0,1512.0,1169.0,785.0,271.0,514.0,384.0,201.0,89.0,89.0,0.0,1512.0,0.0,1512.0,1512.0,176.0,71.0,150.0,98.0,38.0,654.0,2.0,13.0,11.0,20.0,201.0,183.0,18.0,165.0,343.0,89.0,87.0,89.0,0.0,1626.0,877.0,1256.0,1601.0,1601.0,1626.0,1626.0,1601.0,1601.0,648.0,654.0,3816.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3061.0,80.21488469601678,3.3542976939203357,7.232704402515723,10.875262054507337,111.0,582.0,908.0,6.9331667707682705,56.71455340412243,78.45096814490942,21.049344159900063,20.799500312304808,88.27160493827161,11.728395061728394,98.46248462484624,1.5375153751537516,94.44097439100561,5.559025608994379,100.0,0.0,0.0,6.211562115621156,73.80073800738008,1620.0,99.63099630996311,46.0,20.0,51.68539325842697,22.47191011235955
22033005100,"Census Tract 005100, East Baton Rouge Parish, Louisiana",40.0,2081.0,198.0,0.0,12.0,24.0,0.0,16.0,327.0,37.0,1505.0,518.0,197.0,115.0,521.0,439.0,90.0,10.0,181.0,205.0,21.0,44.0,146.0,141.0,54.0,312.0,16.0,164.0,148.0,0.0,7.0,54.0,1869.0,118.0,119.0,237.0,175.0,96.0,188.0,86.0,106.0,61.0,134.0,35.0,22.0,121.0,264.0,105.0,65.0,173.0,1065.0,-666666666.0,46512.0,46512.0,31364.0,48199.0,0.0,379.0,1675.0,1556.0,119.0,1987.0,845.0,0.0,226.0,95.0,56.0,0.0,56.0,39.0,0.0,1761.0,1720.0,41.0,226.0,0.0,226.0,226.0,30.0,137.0,37.0,0.0,0.0,331.0,243.0,110.0,220.0,193.0,0.0,39.0,0.0,39.0,131.0,1761.0,217.0,1761.0,10.0,862.0,350.0,312.0,1987.0,1987.0,2297.0,2297.0,1987.0,1987.0,331.0,337.0,2832.0,716.0,166.0,102.0,140.0,31.0,960.0,26.0,310.0,1040.0,36.72316384180791,53.14265536723164,6.991525423728813,1.9067796610169492,899.0,612.0,476.0,45.24408656265727,23.955712128837444,15.702063412179164,78.30900855561147,5.938600905888274,13.293051359516618,86.70694864048339,86.50413582934262,13.495864170657379,11.373930548565676,88.62606945143432,37.962559860687854,1425.0,62.03744013931215,17.718763604701785,77.92773182411842,1073.0,46.71310404875925,766.0,193.0,43.49801249290176,10.959681998864282
22033005200,"Census Tract 005200, East Baton Rouge Parish, Louisiana",0.0,1616.0,0.0,0.0,0.0,0.0,5.0,0.0,271.0,38.0,1437.0,414.0,142.0,105.0,150.0,190.0,58.0,0.0,22.0,254.0,18.0,136.0,11.0,271.0,18.0,421.0,9.0,285.0,136.0,9.0,89.0,67.0,749.0,226.0,121.0,37.0,60.0,35.0,0.0,31.0,26.0,24.0,90.0,12.0,50.0,48.0,69.0,62.0,111.0,199.0,985.0,267600.0,50197.0,50197.0,80656.0,34145.0,0.0,32.0,554.0,498.0,56.0,975.0,348.0,0.0,302.0,117.0,57.0,39.0,18.0,60.0,18.0,673.0,673.0,0.0,302.0,0.0,302.0,302.0,64.0,8.0,6.0,72.0,5.0,440.0,21.0,37.0,79.0,211.0,6.0,42.0,12.0,30.0,185.0,673.0,304.0,673.0,29.0,840.0,470.0,421.0,975.0,975.0,1353.0,1353.0,975.0,975.0,418.0,440.0,2148.0,405.0,66.0,191.0,41.0,65.0,116.0,5.0,378.0,628.0,29.236499068901306,66.89944134078212,0.0,3.1191806331471135,376.0,352.0,247.0,38.56410256410256,25.333333333333336,43.17948717948718,51.07692307692307,23.17948717948718,32.535885167464116,67.46411483253588,72.06208425720621,27.93791574279379,30.974358974358974,69.02564102564102,64.22764227642277,484.0,35.77235772357724,21.729490022172946,73.98373983739837,973.0,71.91426459719142,348.0,211.0,51.708766716196145,31.352154531946507
22033005300,"Census Tract 005300, East Baton Rouge Parish, Louisiana",52.0,2354.0,9.0,5.0,0.0,0.0,7.0,0.0,559.0,21.0,2782.0,530.0,60.0,269.0,359.0,131.0,210.0,0.0,86.0,178.0,26.0,0.0,111.0,170.0,73.0,853.0,67.0,714.0,139.0,0.0,51.0,56.0,1007.0,446.0,12.0,339.0,0.0,44.0,53.0,95.0,89.0,141.0,8.0,38.0,10.0,196.0,76.0,167.0,49.0,136.0,910.0,188600.0,29153.0,29153.0,69167.0,21390.0,9.0,288.0,600.0,568.0,32.0,1453.0,343.0,0.0,346.0,276.0,139.0,0.0,139.0,137.0,38.0,1107.0,1050.0,57.0,346.0,0.0,346.0,346.0,165.0,50.0,21.0,36.0,112.0,547.0,45.0,98.0,30.0,408.0,17.0,99.0,45.0,54.0,70.0,1107.0,577.0,1107.0,228.0,825.0,507.0,853.0,1453.0,1453.0,1849.0,1849.0,1453.0,1453.0,281.0,575.0,3517.0,660.0,101.0,91.0,180.0,138.0,237.0,40.0,396.0,389.0,11.06056297981234,79.10150696616435,0.25589991470002843,1.592266135911288,766.0,536.0,151.0,52.7185134205093,10.392291810048176,58.706125258086715,39.09153475567791,30.69511355815554,0.0,100.0,78.58301784748512,21.416982152514873,23.812801101169992,76.18719889883,56.94970254191455,787.0,42.56354786371011,15.68415359653867,72.95835586803678,1218.0,65.87344510546241,581.0,408.0,52.48419150858176,36.856368563685635
22033980000,"Census Tract 980000, East Baton Rouge Parish, Louisiana",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
